ID,Upvotes
366953,212.94414718376865
71864,63.96019009900928
141692,53.397360353645325
316833,41.61612214148812
440445,274.22482193583176
3514,29.336234310518734
331420,0.8340367901824948
406540,73.24314905782913
227379,61.72688050664007
331687,35.18910217160186
32784,24.839780042266455
470377,58.5593495597991
338103,34.89957844455836
29883,205.39327412735886
218228,38.588900097819305
70945,537.3376602315282
14328,44.64996528028391
259947,115.12533061816737
346378,470.9035815195478
384621,37.19382325128856
425418,40.3584299522241
131224,118.55241279585542
365408,23.61108079050848
218626,1.383418383622569
331722,52.836249634625176
310969,36.23798208959798
307391,113.54017199115913
14072,220.35730358864726
238694,37.08291274787658
213841,28.331008612318755
165258,129.3787163562392
123606,31.065678236972133
214062,45.591914790359226
279450,410.4296133660253
178546,25.643250165995426
358455,37.0195354453879
386308,6.615587858017818
155592,54.20625403960835
200090,47.096741076707076
127308,27.44814932175271
449766,65.17204730521092
223688,186.02765146532107
442443,2.6141926793861217
451259,396.56483278942085
87024,4.323678938780574
207529,190.80651921024918
196568,46.38348938921962
38258,76.25841997006799
387275,24.491273998101093
86152,3.3547949453658816
302142,185.21386666065598
401268,407.1063701193669
307187,35.673762173152284
252388,46.41995220849566
844,13.899848482118216
105707,36.83154371193348
230309,304.0879587683707
362573,54.1025502664566
173751,106.427997259574
349049,36.84752144640541
310466,37.02325205948463
205786,122.07267285007245
208358,65.8184699935845
440214,40.27696542824839
41343,40.20768856090359
427741,214.64065684401282
355001,65.1806683627035
137708,49.65300230037329
146326,320.8379906763933
220889,39.53275181343014
205742,1455.882840120853
28737,27.886623532764048
292474,43.761389669369464
349149,22.71284624709591
46230,21.152152355585855
303160,76.09537054601455
292638,59.82120919710576
210116,6.49841922278398
55900,22.97449968497503
91135,49.88563712961658
452177,217.56201161852402
170628,37.402318394493335
237099,40.27270992902041
166022,16.530365337444152
175687,57.849646466862396
392847,6.316044940520754
454964,24.474141894223976
259259,23.474473634718464
289148,204.5734815625462
311134,33.653910519606
62551,703.8999992466238
336258,23.116547546896868
468049,28.80586337442503
22189,55.50208899068164
264888,37.643148190742295
451615,252.1564417557071
85004,46.14088401309462
375246,93.7404748666321
60204,34.79932962552206
126097,22.96255673476989
182425,4494.537425079593
449937,73.72289216017404
442637,9200.543456935768
378184,42.32018480683354
357584,305.54826430999884
383054,38.598264183887466
299871,46.622157074436444
152764,15.322223790919082
22064,41.386840775445876
416791,21.17348868151808
440686,99.02928868152785
44537,37.089845035616236
80203,35.39077811547506
81726,26.689919183838214
440068,253.36454516915754
109276,36.32768965499753
120567,36.40756636768964
169520,113.69693007526399
84443,31.783407226491676
139139,59.080248959579336
346145,16.970959594814758
75219,49.94576202947232
244042,54.072042971545386
6992,35.10229366933464
337741,1.659451794317988
20091,826.8359211810669
420761,81.50117435271409
101501,21.2302291518763
408598,924.6738865026036
306979,0.2358656530440726
50260,10.55191995018103
21088,14.3875912502252
462951,22.989263160943608
196903,34.53213902385798
155361,137.01379966900248
51756,29.567497016692784
192022,24.55085119837034
384071,6.5343692802155715
173305,686.185447076057
56449,31.561421799642346
172164,35.92585497239034
341063,50.05049846134639
431990,32.05127589797726
342757,109.24863847104461
335181,24.256608110040958
121613,25.490023610091953
40216,79.54630742685276
116940,18.228788967973287
351719,6.022204937721199
436421,37.15964890875213
173164,37.7692596529692
362350,13.796843705532012
357892,352.53819153383756
335957,62.37258399873062
192010,21.279848618914173
407412,14.783632204870543
19359,2.7986204034709203
82078,18.847048609156417
375709,2257.7035146639137
122137,33.04220685454129
